Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
eb511fd6-9640-b0e2-e30b-40e4e612b07b,2010-02-11,,999-77-4511,S99983302,,,Yer774,,Reichert620,,,,white,hispanic,F,Bakersfield  California  US,859 Schulist Gateway Unit 26,Oakland,California,Alameda County,6001,94619,37.79371428366504,-122.30711172342856,26820.60,28214.40,93689
c8006f77-e60d-3c21-36bc-a166435c4f1b,1982-05-21,,999-31-6574,S99912410,X66304135X,Ms.,Eloisa55,,Ritchie586,,,S,black,nonhispanic,F,Elk Grove  California  US,327 Schuppe Haven,Oakland,California,Alameda County,6001,94609,37.79913186905675,-122.17775408483689,23250.30,1408290.74,7460
6bb678b2-0f60-d1c9-a839-9568b9089ece,1989-09-30,,999-48-7405,S99983779,X52133337X,Mr.,Franklin857,Benjamin360,Bins636,,,W,white,nonhispanic,M,Woodland  California  US,485 Smith Rest Unit 13,Oakland,California,Alameda County,6001,94602,37.79478528978212,-122.27349377542369,47688.73,102013.48,38535
924a9186-afc2-90d5-5385-7571b7302c7d,2016-05-30,2025-07-24,999-36-4183,,,,Juan88,Agustín529,Anguiano812,,,,other,hispanic,M,La Paz  Baja California  MX,109 Aufderhar Club Suite 36,Oakland,California,Alameda County,6001,94607,37.87741863039763,-122.27289505203775,26856.36,25844.58,164279
5f99cc51-d216-6b7c-9a7f-687580782c2d,1976-04-22,,999-34-7316,S99958592,X67452221X,Mr.,José3,Antonio44,Saavedra625,,,M,white,hispanic,M,Roseau  Saint George  DM,336 Reynolds Walk Apt 95,Oakland,California,Alameda County,6001,94608,37.75761011866537,-122.33040161679908,85306.94,1556355.28,124513
268b55bf-b0af-2280-c054-0118ce68a0b4,1965-10-15,,999-72-6381,S99955941,X59483094X,Mrs.,Danica886,Sadye922,Donnelly343,,Miller503,M,white,nonhispanic,F,Los Angeles  California  US,286 Borer Course,Oakland,California,Alameda County,6001,94610,37.8470616989006,-122.26315779895239,162976.37,1436334.59,33614
4bcc2ba1-9ba9-d3a3-5163-aa99d9f9dce9,2016-05-30,,999-17-2657,,,,Alfredo17,Óscar156,Gonzales379,,,,other,hispanic,M,Panama City  Panama  PA,109 Effertz Trace Apt 73,Oakland,California,Alameda County,6001,94601,37.84274074541377,-122.19316553161751,40419.26,15181.29,164279
c4d53b5a-3acb-d839-8421-488dc8f21a69,1971-03-30,,999-31-8309,S99949911,X36937235X,Mr.,Seth414,,Dibbert990,,,M,other,nonhispanic,M,Indio  California  US,331 Reinger Mews Unit 17,Oakland,California,Alameda County,6001,94613,37.80456101502474,-122.18124680430391,28522.89,420923.40,66789
a0d33105-0d87-1187-74a3-9fb9ac31262b,1943-04-10,,999-76-3968,S99947921,X28853615X,Ms.,Veronica155,Ashleigh941,Jerde200,,,S,hawaiian,nonhispanic,F,Chino Hills  California  US,264 Lindgren Trailer Apt 89,Oakland,California,Alameda County,6001,94621,37.766959020846734,-122.14862256537249,924221.05,343811.39,59044
ae362b62-8830-227c-b544-6f1b88b5252a,1942-07-01,,999-15-6055,S99969951,X89821895X,Mr.,Arlen68,,Kovacek682,,,M,white,nonhispanic,M,Covina  California  US,897 Schumm Overpass Suite 51,Oakland,California,Alameda County,6001,94613,37.75425961380826,-122.18005678678333,250021.93,972657.77,33258
5f3a733d-ff31-88a6-3bba-e610ad7293b1,1972-11-15,,999-18-5913,S99940863,X8869250X,Mrs.,Joette227,Darlena95,Quigley282,,Wiegand701,M,asian,hispanic,F,Imperial  California  US,480 Harber Wall Suite 17,Oakland,California,Alameda County,6001,94601,37.79804513672057,-122.25024422516665,416199.25,1012319.16,130634
9d81600b-8e82-088e-23a6-9eb372c0fade,1972-05-11,,999-30-9048,S99981285,X53893966X,Ms.,Lindsay928,Prudence900,Rohan584,,,S,asian,nonhispanic,F,Montclair  California  US,782 Hoppe Run,Oakland,California,Alameda County,6001,94602,37.841011363996515,-122.15374969177103,788721.84,666797.59,48053
0247cbbd-42ae-7cd9-0a80-98166c34c7b4,2009-04-12,,999-76-7816,S99911387,,,Davis923,Theron432,Ferry570,,,,white,nonhispanic,M,Los Angeles  California  US,956 Little Estate,Oakland,California,Alameda County,6001,94610,37.71607406128487,-122.13654693837901,3350.00,78656.96,22741
35d3974c-2d21-b72d-94b3-7af4e1bdcc33,1965-10-01,,999-61-6273,S99914362,X16291646X,Mr.,Millard193,Sol312,Bins636,,,M,white,nonhispanic,M,San Lorenzo  California  US,1041 Hickle Street,Oakland,California,Alameda County,6001,94607,37.7821932297674,-122.14338462062028,236477.52,634857.50,69258
0ba2e7b9-ca8b-e00f-bbb3-0e877609fc3a,1980-05-22,,999-98-8705,S99923445,X77304X,Mrs.,Grisel924,,Reilly981,,Romaguera67,M,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,830 Gulgowski Wall,Oakland,California,Alameda County,6001,94618,37.90918474772037,-122.26746150792172,217607.34,1442178.25,161295
83dfa782-0120-c582-e291-444d24cf616f,1960-12-17,,999-32-6069,S99933726,X18190291X,Ms.,Linnea167,Floy720,Douglas31,,,S,white,nonhispanic,F,Placentia  California  US,384 Heidenreich Route Unit 18,Oakland,California,Alameda County,6001,94603,37.90706516423053,-122.29225400020961,1188871.32,492357.38,65574
5b6709f6-0bf3-5e5e-bcf4-4a98a2f48dc6,2015-06-19,,999-82-6147,,,,Silva841,,Huel628,,,,asian,hispanic,F,San Diego  California  US,926 Kuphal Landing,Oakland,California,Alameda County,6001,94704,37.756710246623705,-122.11191352112324,43184.30,17954.69,78721
b05fe153-0ce1-8ea9-c317-db4d5e626e73,2022-07-20,,999-95-3468,,,,Lee268,Joette227,Pollich983,,,,white,nonhispanic,F,East Tulare Villa  California  US,1069 Romaguera Overpass Unit 37,Oakland,California,Alameda County,6001,94613,37.821780257472824,-122.22879758274983,17946.39,10032.48,377051
38c96b5f-2401-514c-4951-283b0245fd65,2001-09-13,,999-61-2020,S99932019,X9950444X,Mr.,Jorge203,Joey457,Crooks415,,,,white,nonhispanic,M,San Diego  California  US,766 Yundt View,Oakland,California,Alameda County,6001,94621,37.841902688840825,-122.2562360276493,115097.83,34248.72,129014
f43f4aac-2687-157b-185c-209d7561c8de,1976-08-07,,999-74-6219,S99967544,X16695750X,Mr.,Jim478,Williams176,Pfeffer420,,,D,asian,nonhispanic,M,Daly City  California  US,730 O'Connell Union,Oakland,California,Alameda County,6001,94613,37.83163103439571,-122.27064438648695,173156.97,768714.11,300344
7a20d03f-9be5-014f-c215-f8707780cc03,2018-05-09,,999-83-4449,,,,Roselle682,Miguelina323,Renner328,,,,asian,nonhispanic,F,Busan  Busan  KR,118 Beier Spur Apt 39,Oakland,California,Alameda County,6001,94618,37.807836915926465,-122.24776321790702,20029.31,0.00,74612
b0c2e658-46ed-52ae-dfe0-4079c9f937bc,1986-12-31,,999-90-3769,S99976023,X71286166X,Mrs.,Rosana394,,Wiegand701,,Haley279,M,white,nonhispanic,F,Tustin  California  US,701 O'Kon Green Suite 76,Oakland,California,Alameda County,6001,94577,37.77817054366539,-122.2006579034728,435950.96,963797.59,57368
8a9f5d4c-1455-465e-ab6a-a02332605cbb,2008-02-04,,999-11-1146,S99966967,,Ms.,Piper612,,Kautzer186,,,,other,nonhispanic,F,Los Angeles  California  US,910 Watsica Glen Suite 55,Oakland,California,Alameda County,6001,94607,37.81599922980923,-122.30870846763794,64999.72,30018.88,140423
d0ffa5aa-e3de-3e70-c20f-b9d1f6252e8d,2023-03-31,,999-89-3845,,,,Donnell534,Danny396,Aufderhar910,,,,asian,nonhispanic,M,Bangalore  Karnataka  IN,837 MacGyver Station Apt 38,Oakland,California,Alameda County,6001,94610,37.89480161035687,-122.20552381184801,550.00,10266.77,40588
30adf63b-75ce-8579-bdab-425e2b3c4858,1999-09-12,,999-72-5426,S99942398,X57105401X,Mr.,Eloy929,Gilberto712,Emmerich580,,,,black,nonhispanic,M,Fremont  California  US,482 Koelpin Mews,Oakland,California,Alameda County,6001,94612,37.82663622376389,-122.29344806473695,72204.84,0.00,49811
1cfac717-05e1-22ac-d98c-8868ee0fe99a,1979-03-15,,999-86-4296,S99919025,X24521766X,Mr.,Bennie663,Rolland302,Smith67,,,S,white,nonhispanic,M,Santa Clarita  California  US,611 Haag Green Apt 65,Oakland,California,Alameda County,6001,94602,37.74946622463942,-122.26302123885905,680996.70,508692.31,59647
e3c7cc65-55be-3bd1-7735-f21579af2a08,1993-06-05,2017-09-29,999-70-9685,S99971128,X54720417X,Mr.,Vance413,,Gulgowski816,,,,white,nonhispanic,M,San Diego  California  US,1076 Kerluke Overpass,Oakland,California,Alameda County,6001,94705,37.83730391274667,-122.32823815526308,61730.31,18620.38,176019
8b2845c5-e812-2ecf-5a2f-492833a0671a,1947-06-02,2014-12-23,999-55-6994,S99912876,X70432843X,Mrs.,Alta896,Marquetta382,Kutch271,,Okuneva707,M,white,nonhispanic,F,Corte Madera  California  US,227 Murray Neck,Oakland,California,Alameda County,6001,94603,37.790916920203074,-122.25722635460076,217232.35,6092538.28,536725
e0ca3e2a-d75c-ec11-f9db-61a1140cd839,2019-01-22,,999-70-9890,,,,Maggie320,Carita426,Mitchell808,,,,white,nonhispanic,F,Norco  California  US,398 Gulgowski Bridge Apt 89,Oakland,California,Alameda County,6001,94705,37.750642089270535,-122.20073135728933,25548.21,15943.46,63039
87ac453c-0ce8-133c-c7bc-8f8c7ca025df,1943-01-01,,999-14-1545,S99917055,X16666491X,Mrs.,Nidia145,Lupita673,Boyer713,,Marks830,M,white,nonhispanic,F,Linda  California  US,1059 Herman Neck Unit 8,Oakland,California,Alameda County,6001,94619,37.76509147985486,-122.25816453002739,20824.36,1510050.78,22301
cc01c85c-20d9-3a50-306d-fc02dab67a7b,1997-05-15,,999-49-9881,S99953695,X83626597X,Mr.,Kevin729,Joaquin141,Kub800,,,S,white,nonhispanic,M,Fresno  California  US,477 Jacobs Mission,Oakland,California,Alameda County,6001,94705,37.70299317919968,-122.24301922301173,22127.66,49351.35,40185
5eeaa986-4c68-59ee-7d20-c24cc3ccfd8d,2020-03-10,,999-31-8439,,,,Zona368,Remedios388,Ondricka197,,,,white,nonhispanic,F,Orange  California  US,171 Larson Drive,Oakland,California,Alameda County,6001,94619,37.82673426121468,-122.20504213690832,16127.35,1921.32,179419
4504c2cb-6cfd-56f6-adf3-2fd0a30288ab,1954-01-13,2003-11-23,999-92-7329,S99931477,X12591193X,Ms.,María Luisa888,Catalina187,Ortega866,,,S,black,nonhispanic,F,Bogota  Bogota  CO,963 Kovacek Throughway,Oakland,California,Alameda County,6001,94610,37.821375906871744,-122.21079126415381,1266904.77,497089.06,54146
6d593347-2113-240c-0d65-a1ebf33614fd,2020-03-25,,999-93-2838,,,,Vida128,Aleisha941,Ritchie586,,,,black,hispanic,F,Los Angeles  California  US,656 Bernhard Knoll Suite 40,Oakland,California,Alameda County,6001,94603,37.77036660488579,-122.2680120327302,1036.97,26740.59,42381
69d082ac-7b37-574f-6202-90544790f84b,1970-01-02,,999-37-8686,S99942811,X29896665X,Mrs.,Gisele901,Olga567,Jast432,,Reinger292,M,asian,nonhispanic,F,Los Angeles  California  US,625 Leuschke Underpass,Oakland,California,Alameda County,6001,94602,37.80318130613923,-122.25796296222762,27498.60,1819575.41,17632
bc9209d1-504e-bb60-78cc-212b1b2df569,1993-06-05,,999-38-6515,S99938163,X9562476X,Mr.,Adan632,Eddie505,Eichmann909,,,M,white,nonhispanic,M,Eureka  California  US,487 Fadel Drive,Oakland,California,Alameda County,6001,94704,37.74226939102055,-122.26434307377818,111987.39,4223.76,176019
fcc87114-b86a-ea80-36d3-72cb6203bfe3,1995-09-07,,999-79-7858,S99966723,X26367356X,Mr.,Jorge Luis88,,Rodríquez611,,,M,asian,hispanic,M,Mexico City  Mexico City  MX,1013 Keebler Orchard,Oakland,California,Alameda County,6001,94603,37.68810537465947,-122.17097175086091,126630.55,29646.69,278738
98b8fb50-efbe-5de5-7daf-74349a2ff8d7,1959-05-20,2018-07-14,999-56-4070,S99985909,X45386618X,Mr.,Millard193,Shayne60,Pacocha935,,,W,white,nonhispanic,M,Atascadero  California  US,589 O'Kon Quay,Oakland,California,Alameda County,6001,94704,37.79331683380466,-122.26911654995068,156254.53,3932984.39,496242
469edbb5-5ce8-10d8-7bf7-3c7fd59604e1,2008-05-20,,999-72-3011,S99964506,,,Birgit199,Lavada531,McLaughlin530,,,,white,nonhispanic,F,San Jose  California  US,707 Ullrich Track Suite 80,Oakland,California,Alameda County,6001,94705,37.71169727353312,-122.16829419667069,37437.39,64047.64,183327
1aa2da8b-e508-b585-b970-b767105f9f83,1962-09-20,,999-30-5077,S99924193,X8545601X,Mrs.,Yoshie761,Jaclyn627,Friesen796,,Flatley871,D,asian,nonhispanic,F,San Jose  California  US,558 Medhurst Arcade Unit 58,Oakland,California,Alameda County,6001,94607,37.75671326808807,-122.22184735894017,1105668.71,855178.03,37224
e342dafa-ed4a-7dca-3e38-28af00e25fc6,2018-07-18,,999-98-3284,,,,Sergio619,,Barreto785,,,,black,hispanic,M,Puebla  Puebla  MX,959 Collier Brook Unit 2,Oakland,California,Alameda County,6001,94610,37.856701262988885,-122.20273615621376,10674.72,7354.96,77438
af7a3c39-d0fa-0732-c31a-aa21daf2e829,2012-07-13,,999-53-9175,,,,Fidel864,,Berge125,,,,asian,nonhispanic,M,Sacramento  California  US,105 Turcotte Trail,Oakland,California,Alameda County,6001,94704,37.82423096924186,-122.25411781099248,56818.95,55467.71,733552
9403f67d-4d54-ed8a-35a4-f94a5c8a7c50,1981-07-19,,999-85-6449,S99927716,X68565132X,Mr.,Kurt412,Joshua658,Borer986,,,M,white,nonhispanic,M,Corona  California  US,101 Fisher Mission,Oakland,California,Alameda County,6001,94608,37.66490462900794,-122.13027587509721,7723.36,129387.81,10144
0d253190-8898-3b06-1684-5ee782d7e190,2012-01-16,,999-62-9243,,,,Hoyt490,Dante562,O'Keefe54,,,,black,hispanic,M,Montclair  California  US,611 Homenick Manor Apt 16,Oakland,California,Alameda County,6001,94609,37.826003727711885,-122.15553087847653,48085.52,16208.79,74938
e033eafd-8e19-550c-6273-f3facd371fe0,2002-03-30,,999-24-1246,S99935897,X33375126X,Mr.,Chas63,Rodolfo763,Kuvalis369,,,,white,nonhispanic,M,San Leandro  California  US,509 Collins Parade Suite 31,Oakland,California,Alameda County,6001,94705,37.84556849956011,-122.16734039923342,64335.94,19475.83,64552
ffc1e9af-6231-710c-308f-0251c9a41083,1965-07-02,,999-33-8645,S99910202,X15392411X,Mrs.,Magdalena964,Teresa94,Ortega866,,Guerra754,M,white,hispanic,F,Bogota  Bogota  CO,1030 Lesch Gate Suite 91,Oakland,California,Alameda County,6001,94619,37.76032470372797,-122.13308510675884,19608.90,1839848.22,19779
d0374fc1-5a9d-81a6-46a0-0bc79f402454,1979-07-28,,999-60-8279,S99911844,X86616588X,Mrs.,Corrinne176,Reiko946,Welch179,,DuBuque211,M,hawaiian,nonhispanic,F,San Francisco  California  US,517 Baumbach Flat Apt 92,Oakland,California,Alameda County,6001,94621,37.865599347739,-122.25040716354565,856865.14,1096006.22,95203
c9071df5-304f-2f80-f73d-7cd88b3e4f25,1992-08-02,,999-54-9662,S99993075,X73841027X,Mr.,Arthur650,Chet188,Kuhlman484,,,M,white,hispanic,M,Hughson  California  US,362 Stoltenberg Key Apt 96,Oakland,California,Alameda County,6001,94609,37.80171036711006,-122.19871731360867,166731.78,0.00,94290
8c3e429f-9921-0d20-db54-4aa5971ee853,1995-11-16,,999-95-6314,S99957745,X70088863X,Mr.,Clement78,Franklyn361,Schowalter414,,,M,white,nonhispanic,M,Bellflower  California  US,531 Runolfsdottir Harbor,Oakland,California,Alameda County,6001,94602,37.80610868281422,-122.09722604677259,38679.95,72871.92,44745
78c76116-017d-08b6-9f74-f98b53e40ecb,2002-07-17,,999-63-6377,S99910096,X649721X,Ms.,Shona685,Dallas143,Kris249,,,,white,nonhispanic,F,Yuba City  California  US,109 Gibson Camp,Oakland,California,Alameda County,6001,94621,37.83515322850207,-122.22602559955351,107685.10,72673.91,130863
67a1075b-2c8e-d30b-3b5d-702a643db861,1998-07-13,,999-95-7993,S99984604,X30615408X,Ms.,Ariadna374,Ángela136,Ávila241,,,,white,hispanic,F,Juarez  Chihuahua  MX,348 Treutel Boulevard Unit 95,Oakland,California,Alameda County,6001,94610,37.844963897797825,-122.27971180217118,48052.32,651059.78,26596
6e8b422b-aeb3-65f5-000b-81afbd4eb056,1991-03-17,,999-87-4642,S99960651,X44873864X,Mr.,Norman647,Freddie621,Green467,,,M,asian,nonhispanic,M,Fresno  California  US,702 Murphy Tunnel Suite 26,Oakland,California,Alameda County,6001,94601,37.76362399406041,-122.25476699857509,11038.41,312565.18,13173
87bd3103-7eb5-bdb8-046d-23bbfbcb8432,1954-01-13,,999-79-7563,S99931139,X24448800X,Mrs.,Yolanda648,,Toro760,,Santillán790,M,black,nonhispanic,F,Kingston  Kingston  JM,747 Durgan Ferry Apt 20,Oakland,California,Alameda County,6001,94618,37.76153437737488,-122.18125987206211,1056165.10,260629.53,54146
e3424d22-95ae-cf1d-c724-9675a64443b7,1961-01-18,,999-92-1015,S99977996,X19683382X,Mrs.,Roxann426,,Kozey370,,Cormier289,M,asian,nonhispanic,F,Linda  California  US,783 Rohan Highlands,Oakland,California,Alameda County,6001,94618,37.80386522332223,-122.24017190739009,33446.36,3359672.88,18870
2e43cb53-d425-2bf2-b2f5-8243fe0f545c,1969-04-29,,999-87-2694,S99934811,X46783822X,Mrs.,Raguel228,,Lind531,,Douglas31,D,asian,nonhispanic,F,Elverta  California  US,1039 Monahan Meadow,Oakland,California,Alameda County,6001,94606,37.69166159737156,-122.14602376210694,15973.86,1155065.19,21991
0b9eb523-6a40-604d-b9d0-48f71298a2e2,1959-05-20,,999-68-4490,S99977185,X88418513X,Mr.,Shon148,Thaddeus38,Little434,,,S,white,nonhispanic,M,Santa Maria  California  US,837 Rice Club,Oakland,California,Alameda County,6001,94609,37.79445156429567,-122.23373505228697,107746.59,302292.03,496242
746fc8c0-6dea-b1cd-6ced-48d3762a204b,2012-02-16,,999-29-7789,,,,Vella930,Mara755,Witting912,,,,white,nonhispanic,F,Los Angeles  California  US,391 Stanton Extension,Oakland,California,Alameda County,6001,94612,37.6679308192685,-122.15436140460633,20134.07,22963.84,79481
6cb7018c-4233-16f6-f39c-abccfeaf0e25,1976-07-12,,999-10-4601,S99990581,X13322665X,Mr.,Lucas404,Manuel446,Lira652,,,M,asian,hispanic,M,Panama City  Panama  PA,465 Doyle Bridge,Oakland,California,Alameda County,6001,94609,37.85623818991806,-122.27930628600453,119606.77,206447.83,27869
38c6f2f0-a57d-98e1-3159-6cc16f04b62d,1973-08-13,2025-08-17,999-44-4787,S99965856,X80245680X,Mrs.,Berta524,Alicia629,Raya927,,Espino352,M,native,hispanic,F,Havana  Havana  CU,468 Treutel Esplanade Suite 79,Oakland,California,Alameda County,6001,94601,37.829030945776246,-122.26373572344231,770965.66,478520.02,100093
6a95be33-371b-8200-595d-2519feed23ad,1994-10-06,,999-52-4084,S99982782,X46854910X,Mrs.,Angelia425,,Volkman526,,Buckridge80,M,white,nonhispanic,F,San Diego  California  US,970 Konopelski Branch,Oakland,California,Alameda County,6001,94621,37.8062144057457,-122.29568989766076,497643.88,64239.99,102367
933bb590-8004-cb28-6317-77a3d3405833,1992-08-22,,999-43-2213,S99954696,X78139705X,Ms.,Marissa322,,Ward668,,,S,white,nonhispanic,F,Los Angeles  California  US,294 Douglas Wall Suite 36,Oakland,California,Alameda County,6001,94618,37.83194152105153,-122.17609288959196,625754.28,286492.87,84726
46e89db2-28a4-0c10-6d0e-155c698b8fb5,1977-03-23,1979-08-17,999-71-8122,,,,Bennett146,Samual455,Satterfield305,,,,white,nonhispanic,M,Los Angeles  California  US,983 Rohan Wall Unit 49,Oakland,California,Alameda County,6001,94704,37.81782033145835,-122.16466770472248,18730.35,46400.88,54319
e35bf7d2-914f-62cc-7138-1988f19edf2a,1943-09-15,,999-66-5486,S99923509,X16980608X,Mrs.,Andrea7,,Granado100,,Leiva147,M,asian,hispanic,F,Tegucigalpa  Francisco Morazán  HN,1036 Gutmann Arcade,Oakland,California,Alameda County,6001,94609,37.72115725221049,-122.16130177897386,55655.09,1088360.66,936583
bf3357a0-588b-3ec8-42e8-2094585a1fe1,2019-01-21,,999-69-5724,,,,Floyd420,Martin117,Dach178,,,,white,nonhispanic,M,Vista Santa Rosa  California  US,496 Herzog Trailer Apt 93,Oakland,California,Alameda County,6001,94618,37.79021385557175,-122.19464008387018,25942.56,33.59,142664
ee0b035e-08f4-7fc1-136f-5997bf26bf13,1971-06-23,,999-98-7395,S99927571,X36725579X,Mr.,Stevie682,Dean966,Roob72,,,D,black,nonhispanic,M,Brea  California  US,252 Barton Fort,Oakland,California,Alameda County,6001,94605,37.75190049931447,-122.26264271144981,96401.36,169365.85,32002
d9f1dba5-2b1b-ae9e-ee64-3620bb98a6a5,1956-09-29,,999-52-8711,S99966923,X32780565X,Mr.,Luis923,Jospeh459,Orn563,,,S,asian,nonhispanic,M,Hemet  California  US,777 Mills Estate,Oakland,California,Alameda County,6001,94602,37.80492245607081,-122.28623807580009,14861.53,500052.61,8728
223d1d0b-371e-7c6c-e5a8-7d53b31d56ab,1994-06-18,,999-34-5471,S99931153,X79533402X,Mr.,Antione404,Freeman822,Bailey598,,,S,asian,nonhispanic,M,Cantho  Cần Thơ  VN,780 Bailey Junction,Oakland,California,Alameda County,6001,94577,37.75850395063924,-122.20744609533064,62973.36,25529.10,85235
1104e0a2-dc40-bf5d-7ed1-2fa6d96917d6,1976-08-01,,999-32-1702,S99945654,X44208435X,Mr.,Courtney281,Antonio44,Lemke654,,,M,white,nonhispanic,M,Petaluma  California  US,616 Kshlerin Junction Unit 15,Oakland,California,Alameda County,6001,94602,37.826563165584425,-122.24010695884766,148388.45,35064.56,48987
e87a8dbb-5228-51de-4c71-05ff07f3a7f3,2005-03-17,,999-94-6015,S99987602,X1997280X,Ms.,Guillermina633,Ester635,Ortiz186,,,,white,hispanic,F,San Juan  Puerto Rico  PR,528 Halvorson Parade,Oakland,California,Alameda County,6001,94704,37.79950920841326,-122.2179923796646,46693.05,307213.01,66098
8849d14e-e208-c23e-217a-41727d1da939,2005-05-20,,999-24-1960,S99914122,X68112977X,Ms.,Rosie394,Daryl568,Hilpert278,,,,white,nonhispanic,F,Turlock  California  US,935 Windler Arcade,Oakland,California,Alameda County,6001,94577,37.86797195978666,-122.19897117072315,6576.73,107069.55,33225
